Word,Iconicity,ipa,1_syl,2_son,3_cons,4_cont,5_delrel,6_lat,7_nas,8_strid,9_voi,10_sg,11_cg,12_ant,13_cor,14_distr,15_lab,16_hi,17_lo,18_back,19_round,20_velaric,21_tense,22_long,23_hitone,24_hireg,phon_pred
picturesque,0.5333333333333333,pɪkt͡ʃɹ̩əsk,0.375,0.375,0.625,0.5,0.125,0.0,0.0,0.0,0.375,0.0,0.0,0.375,0.375,0.125,0.125,0.5,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.4977808743106673
spotlight,0.5999999999999999,spɑtlajt,0.25,0.5,0.625,0.625,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.625,0.5,0.0,0.125,0.125,0.25,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.4977745813730151
streamline,0.393939393939394,stɹimlajn,0.2222222222222222,0.7777777777777778,0.5555555555555556,0.6666666666666666,0.0,0.1111111111111111,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.49776402501344036
timepiece,0.5454545454545454,tajmpis,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.0,0.1428571428571428,0.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.4977597952874493
comfort,0.3166666666666666,kʌmfɹ̩t,0.3333333333333333,0.5,0.6666666666666666,0.5,0.0,0.0,0.1666666666666666,0.1666666666666666,0.5,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.49770181898889143
style,0.3166666666666666,stajl,0.2,0.6,0.6,0.8,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4976659782403916
slight,0.5,slajt,0.2,0.6,0.6,0.8,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4976659782403916
while,0.1833333333333333,wajl,0.25,1.0,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.49766258299954635
yowl,0.7777777777777778,jawl,0.25,1.0,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.49766258299954635
dash,0.8166666666666667,dæʃ,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49764761793691525
lance,0.4666666666666666,læns,0.25,0.75,0.75,0.75,0.0,0.25,0.25,0.0,0.75,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.49764579927713204
flame,0.6969696969696969,flejm,0.2,0.8,0.6,0.8,0.0,0.2,0.2,0.2,0.8,0.0,0.0,0.6,0.2,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4976280678693016
anchor,0.4696969696969695,æŋkɹ̩,0.5,0.75,0.5,0.5,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.4976267803630959
wingspan,0.5909090909090909,wɪŋspæn,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.7142857142857143,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.4976137937316883
spearmint,0.4833333333333333,spiɹmɪnt,0.25,0.625,0.625,0.5,0.0,0.0,0.25,0.0,0.625,0.0,0.0,0.75,0.5,0.0,0.25,0.375,0.0,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.49760785451118117
seduce,0.5,sɪdus,0.4,0.4,0.6,0.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.6,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.49760620171029285
goggle,0.6176470588235294,ɡɑɡəl,0.4,0.6,0.6,0.6,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.2,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.49759896726941083
outbreak,0.5499999999999999,awtbɹejk,0.25,0.625,0.375,0.625,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.375,0.25,0.0,0.25,0.5,0.125,0.375,0.25,0.0,0.25,0.0,0.0,0.0,0.4975985120220284
breakout,0.4833333333333333,bɹejkawt,0.25,0.625,0.375,0.625,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.375,0.25,0.0,0.25,0.5,0.125,0.375,0.25,0.0,0.25,0.0,0.0,0.0,0.4975985120220284
stork,0.5151515151515151,stɔɹk,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.49759618817640733
crossed,0.5277777777777778,kɹɔst,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.6,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.49759618817640733
grandfather,0.5641025641025641,ɡɹændfɑðɹ̩,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.0,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.4975497544971301
twinge,0.6666666666666666,twɪnd͡ʒ,0.2,0.6,0.6,0.4,0.2,0.0,0.2,0.0,0.8,0.0,0.0,0.4,0.6,0.2,0.2,0.4,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4975443224796327
perchance,0.106060606060606,pɹ̩t͡ʃæns,0.3333333333333333,0.5,0.6666666666666666,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.49753009212136196
distinct,0.4047619047619047,dɪstɪŋkt,0.25,0.375,0.75,0.375,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4975055303120741
showing,0.4242424242424242,ʃowɪŋ,0.4,0.8,0.4,0.8,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.4974977276231034
banjo,0.5757575757575757,bænd͡ʒow,0.3333333333333333,0.6666666666666666,0.5,0.5,0.1666666666666666,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.4974841362729017
captive,0.4848484848484848,kæptɪv,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,0.0,0.1666666666666666,0.5,0.0,0.0,0.5,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4974698543182361
gnarled,0.8333333333333333,nɑɹld,0.2,0.8,0.6,0.6,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.8,0.8,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4974643775651603
deplete,0.3148148148148147,dɪplit,0.3333333333333333,0.5,0.6666666666666666,0.5,0.0,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.497427264007183
tuck,0.5999999999999999,tʌk,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49742008359217516
cut,0.7166666666666666,kʌt,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49742008359217516
neoclassic,0.2833333333333333,niowklæsɪk,0.4,0.7,0.5,0.7,0.0,0.1,0.1,0.0,0.7,0.0,0.0,0.3,0.3,0.0,0.1,0.5,0.1,0.4,0.2,0.0,0.3,0.0,0.0,0.0,0.49741269077656525
horse,0.2166666666666666,hɔɹs,0.25,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4973955628190821
hoarse,0.5666666666666667,hɔɹs,0.25,0.75,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.4973955628190821
degrease,0.3636363636363636,dɪɡɹis,0.3333333333333333,0.5,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.5,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.4973837680382542
ticked,0.6666666666666666,tɪkt,0.25,0.25,0.75,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.4973788154737695
urge,0.6212121212121213,ɹ̩d͡ʒ,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.49736670900204766
corral,0.3787878787878788,kɹ̩æl,0.5,0.75,0.5,0.75,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.49735767635144135
puss,0.625,pʌs,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49735383035063085
sup,0.5,sʌp,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49735383035063085
pus,0.5303030303030303,pʌs,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49735383035063085
dispose,0.4666666666666666,dɪspowz,0.2857142857142857,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,0.4285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.0,0.49733938762309804
spit,0.8666666666666667,spɪt,0.25,0.25,0.75,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4973291255426112
quilted,0.5999999999999999,kwɪltɪd,0.2857142857142857,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,0.1428571428571428,0.0,0.0,0.7142857142857143,0.0,0.0,0.4285714285714285,0.4285714285714285,0.0,0.1428571428571428,0.5714285714285714,0.0,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.497326895320886
awkward,0.6212121212121213,ɑkwɹ̩d,0.4,0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.4,0.0,0.2,0.6,0.2,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.4973236753039693
bodyguard,0.6818181818181818,bɑdiɡɑɹd,0.375,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.375,0.0,0.125,0.375,0.25,0.5,0.125,0.0,0.375,0.0,0.0,0.0,0.49731432068663084
bouncing,0.7083333333333333,bawnsɪŋ,0.2857142857142857,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.8571428571428571,0.0,0.0,0.4285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.0,0.0,0.0,0.4973134322938056
heater,0.5999999999999999,hitɹ̩,0.5,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.49731150897228227
nook,0.5909090909090909,nʊk,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.49730936072454496
hardcover,0.8666666666666667,hɑɹdkʌvɹ̩,0.375,0.625,0.5,0.75,0.0,0.0,0.0,0.125,0.75,0.0,0.0,0.5,0.375,0.0,0.125,0.375,0.125,0.625,0.25,0.0,0.25,0.0,0.0,0.0,0.4973047277386331
behalf,0.2424242424242424,bɪhæf,0.4,0.6,0.6,0.8,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.4,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4972840872607416
malfunction,0.5138888888888888,mælfʌŋkʃən,0.3,0.7,0.7,0.6,0.0,0.1,0.3,0.1,0.7,0.0,0.0,0.4,0.3,0.1,0.2,0.2,0.1,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.4972634003117482
unglue,0.4833333333333333,ənɡlu,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.2,0.4,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.4972573124068439
lagoon,0.4545454545454545,ləɡun,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,1.0,0.0,0.0,0.4,0.4,0.0,0.2,0.4,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.0,0.4972573124068439
bought,0.4102564102564102,bɑt,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49725474323899455
pod,0.4696969696969695,pɑd,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49725474323899455
riverbank,0.5454545454545454,ɹɪvɹ̩bæŋk,0.375,0.625,0.5,0.625,0.0,0.0,0.125,0.125,0.875,0.0,0.0,0.5,0.25,0.0,0.25,0.625,0.125,0.5,0.25,0.0,0.125,0.0,0.0,0.0,0.4972499273215347
slide,0.6212121212121213,slajd,0.2,0.6,0.6,0.8,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.6,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.49724547222735577
jail,0.3833333333333333,d͡ʒejl,0.25,0.75,0.5,0.75,0.25,0.25,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.49723077354844514
collapse,0.5999999999999999,kəlæps,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4972271221429829
capsule,0.5333333333333333,kæpsəl,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4972271221429829
scallop,0.3484848484848484,skæləp,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.5,0.0,0.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.4972271221429829
heedless,0.2121212121212121,hidləs,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0,0.1666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.49721902095428555
spite,0.7166666666666666,spajt,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4972182597504654
whip,0.8939393939393938,wɪp,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.49721231432222407
foamy,0.7,fowmi,0.4,0.8,0.4,0.8,0.0,0.0,0.2,0.2,0.8,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.4972030709700033
proper,0.35,pɹɑpɹ̩,0.4,0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.4,0.0,0.4,0.4,0.2,0.6,0.4,0.0,0.2,0.0,0.0,0.0,0.49716691480279074
brewery,0.5499999999999999,bɹuɹ̩i,0.6,0.8,0.2,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.4,0.0,0.4,0.8,0.0,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.4971586680202025
outcome,0.4487179487179488,awtkʌm,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.1666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.4971542160386084
drinker,0.5303030303030303,dɹɪŋkɹ̩,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.5,0.5,0.0,0.0,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4971159257596566
sprint,0.6166666666666667,spɹɪnt,0.1666666666666666,0.5,0.6666666666666666,0.5,0.0,0.0,0.1666666666666666,0.0,0.5,0.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.4971059279716053
wipe,0.4166666666666666,wajp,0.25,0.75,0.25,0.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.5,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.49710293488713864
quagmire,0.3484848484848484,kwæɡmajɹ̩,0.375,0.75,0.375,0.625,0.0,0.0,0.125,0.0,0.875,0.0,0.0,0.25,0.125,0.0,0.25,0.625,0.25,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.49710204136696984
anger,0.3999999999999999,æŋɡɹ̩,0.5,0.75,0.5,0.5,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.75,0.25,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.4971011478468011
plumber,0.3717948717948718,plʌmɹ̩,0.4,0.8,0.6,0.6,0.0,0.2,0.2,0.0,0.8,0.0,0.0,0.8,0.4,0.0,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4971005519056653
mast,0.4166666666666666,mæst,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4970861511647243
span,0.5499999999999999,spæn,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4970861511647243
snap,0.9,snæp,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.75,0.5,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4970861511647243
strum,0.6666666666666666,stɹʌm,0.2,0.6,0.6,0.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.8,0.6,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.49707611134221596
pocketbook,0.6282051282051282,pɑkətbʊk,0.375,0.375,0.625,0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.375,0.125,0.0,0.25,0.375,0.125,0.625,0.125,0.0,0.125,0.0,0.0,0.0,0.49705898095499856
teaching,0.3333333333333333,tit͡ʃɪŋ,0.4,0.6,0.6,0.4,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.2,0.4,0.2,0.0,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.4970535758215125
bloody,0.75,blʌdi,0.4,0.6,0.6,0.6,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.6,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.49704120857187334
hit,0.712121212121212,hɪt,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970388574297897
spellbound,0.5357142857142857,spɛlbawnd,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.6666666666666666,0.4444444444444444,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.4970336444942507
tulip,0.3333333333333333,tuləp,0.4,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4970148167206299
pollute,0.2833333333333333,pəlut,0.4,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.6,0.4,0.0,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.4970148167206299
upbeat,0.5333333333333333,ʌpbit,0.4,0.4,0.6,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.6,0.2,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.497013996094983
magpie,0.4545454545454545,mæɡpaj,0.3333333333333333,0.6666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.0,0.8333333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.49699369735548266
milkmaid,0.5454545454545454,mɪlkmejd,0.25,0.75,0.625,0.5,0.0,0.125,0.25,0.0,0.875,0.0,0.0,0.5,0.25,0.0,0.25,0.375,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.49699016660225037
height,0.3333333333333333,hajt,0.25,0.75,0.5,0.75,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.4969728422178129
crave,0.5151515151515151,kɹejv,0.2,0.6,0.4,0.8,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.4,0.2,0.0,0.2,0.6,0.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.49695262295226367
huh,0.9166666666666666,hʌ,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.49693078058540846
transplant,0.4393939393939393,tɹænsplænt,0.2,0.6,0.7,0.5,0.0,0.1,0.2,0.0,0.6,0.0,0.0,0.8,0.7,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.49691306186549966
stake,0.5333333333333333,stejk,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.49689695794933797
steak,0.4358974358974359,stejk,0.2,0.4,0.6,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.49689695794933797
